Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1488
Scope 1/1, Sample 1/8 (H1_T1-A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.3945,415,197.3,19.4,0.0070,,
1.4030,416,198.2,19.4,0.0075,,
1.4115,417,199.0,19.4,0.0070,,
1.4200,418,199.9,19.4,0.0070,,
1.4285,419,200.8,19.4,0.0070,,
1.4370,420,201.5,19.4,0.0075,,
1.4445,421,202.2,19.4,0.0070,,
1.4530,422,203.0,19.4,0.0075,,
1.4615,423,203.6,19.4,0.0070,,
1.4695,424,204.3,19.4,0.0065,,
1.4780,425,205.1,19.4,0.0070,,
1.4865,426,205.7,19.4,0.0075,,
1.4940,427,206.4,19.4,0.0070,,
1.5025,428,207.1,19.4,0.0075,,
1.5110,429,207.6,19.4,0.0070,,
1.5195,430,208.2,19.4,0.0070,,
1.5280,431,208.8,19.4,0.0070,,
1.5355,432,209.4,19.4,0.0070,,
1.5440,433,210.0,19.4,0.0075,,
1.5520,434,210.6,19.4,0.0075,,
1.5605,435,211.1,19.4,0.0070,,
1.5690,436,211.7,19.4,0.0070,,
1.5775,437,212.1,19.4,0.0070,,
1.5850,438,212.6,19.4,0.0070,,
1.5935,439,213.0,19.4,0.0075,,
1.6020,440,213.5,19.4,0.0075,,
1.6105,441,214.0,19.4,0.0070,,
1.6185,442,214.5,19.5,0.0065,,
1.6270,443,215.0,19.4,0.0070,,
1.6350,444,215.4,19.4,0.0075,,
1.6430,445,215.9,19.5,0.0075,,
1.6515,446,216.3,19.4,0.0075,,
1.6600,447,216.8,19.4,0.0070,,
1.6685,448,217.2,19.5,0.0070,,
1.6770,449,217.6,19.5,0.0070,,
1.6845,450,218.0,19.5,0.0070,,
1.6930,451,218.3,19.5,0.0070,,
1.7015,452,218.8,19.5,0.0070,,
1.7100,453,219.2,19.5,0.0070,,
1.7180,454,219.5,19.5,0.0065,,
1.7265,455,219.9,19.5,0.0070,,
1.7340,456,220.3,19.5,0.0070,,
1.7425,457,220.7,19.5,0.0075,,
1.7510,458,221.0,19.5,0.0070,,
1.7595,459,221.4,19.5,0.0070,,
1.7680,460,221.7,19.5,0.0070,,
1.7765,461,222.1,19.5,0.0075,,
1.7840,462,222.4,19.5,0.0070,,
1.7925,463,222.8,19.5,0.0075,,
1.8005,464,223.1,19.5,0.0065,,
1.8090,465,223.4,19.5,0.0070,,
1.8175,466,223.8,19.5,0.0070,,
1.8260,467,224.1,19.5,0.0075,,
1.8335,468,224.4,19.5,0.0070,,
1.8420,469,224.7,19.5,0.0075,,
1.8505,470,225.0,19.5,0.0070,,
1.8590,471,225.3,19.5,0.0070,,
1.8675,472,225.6,19.5,0.0070,,
1.8755,473,225.9,19.5,0.0075,,
1.8830,474,226.2,19.5,0.0070,,
1.8915,475,226.5,19.5,0.0075,,
1.9000,476,226.8,19.5,0.0070,,
1.9085,477,227.1,19.5,0.0070,,
1.9170,478,227.4,19.5,0.0070,,
1.9255,479,227.6,19.5,0.0075,,
1.9330,480,227.9,19.5,0.0070,,
1.9415,481,228.2,19.5,0.0075,,
1.9495,482,228.4,19.5,0.0065,,
1.9580,483,228.8,19.5,0.0070,,
1.9665,484,229.0,19.5,0.0070,,
1.9740,485,229.2,19.5,0.0070,,
1.9825,486,229.5,19.5,0.0075,,
1.9910,487,229.7,19.5,0.0075,,
1.9995,488,229.9,19.5,0.0070,,
2.0080,489,230.2,19.5,0.0070,,
2.0165,490,230.5,19.5,0.0070,,
2.0245,491,230.7,19.5,0.0075,,
2.0325,492,231.0,19.5,0.0075,,
2.0405,493,231.2,19.5,0.0075,,
2.0490,494,231.4,19.5,0.0070,,
2.0575,495,231.6,19.5,0.0070,,
2.0660,496,231.9,19.5,0.0070,,
2.0735,497,232.1,19.5,0.0070,,
2.0820,498,232.4,19.5,0.0075,,
2.0905,499,232.6,19.5,0.0075,,
2.0990,500,232.7,19.5,0.0070,,
2.1070,501,233.0,19.5,0.0065,,
2.1155,502,233.2,19.5,0.0070,,
2.1230,503,233.4,19.5,0.0070,,
2.1315,504,233.7,19.5,0.0075,,
2.1400,505,233.9,19.5,0.0075,,
2.1480,506,234.1,19.5,0.0065,,
2.1555,507,234.4,19.5,0.0060,,
2.1590,508,234.5,19.5,0.0030,,
2.1605,509,234.7,19.5,0.0015,,
2.1625,510,234.7,19.5,0.0020,,
2.1645,511,234.7,19.5,0.0015,,
2.1675,512,234.8,19.5,0.0025,,
2.1720,513,234.8,19.5,0.0035,,
2.1775,514,235.0,19.5,0.0040,,
Scope 1/1, Sample 8/8 (H1_T4-B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-51.9,19.4,NaN,,
0.0010,1,-52.1,19.4,0.0010,,
0.0025,2,-52.2,19.5,0.0015,,
0.0050,3,-52.2,19.5,0.0025,,
0.0085,4,-52.0,19.5,0.0030,,
0.0150,5,-51.6,19.5,0.0060,,
0.0230,6,-50.8,19.5,0.0075,,
0.0315,7,-49.6,19.5,0.0075,,
0.0390,8,-48.3,19.5,0.0075,,
0.0475,9,-46.5,19.5,0.0075,,
0.0560,10,-44.6,19.5,0.0075,,
0.0645,11,-42.4,19.5,0.0075,,
0.0730,12,-40.0,19.5,0.0075,,
0.0815,13,-37.4,19.5,0.0075,,
0.0890,14,-34.8,19.5,0.0075,,
0.0970,15,-31.9,19.5,0.0075,,
0.1055,16,-28.7,19.5,0.0075,,
0.1140,17,-25.3,19.5,0.0075,,
0.1225,18,-21.9,19.5,0.0075,,
0.1310,19,-18.6,19.5,0.0075,,
0.1385,20,-15.6,19.5,0.0075,,
0.1470,21,-13.1,19.5,0.0075,,
0.1555,22,-10.7,19.5,0.0075,,
0.1640,23,-8.7,19.5,0.0075,,
0.1725,24,-6.7,19.5,0.0075,,
0.1805,25,-5.1,19.5,0.0075,,
0.1880,26,-3.7,19.5,0.0075,,
0.1965,27,-1.8,19.5,0.0075,,
0.2050,28,-0.2,19.5,0.0075,,
0.2135,29,0.5,19.5,0.0075,,
0.2220,30,1.7,19.5,0.0075,,
0.2305,31,2.9,19.5,0.0075,,
0.2380,32,4.0,19.5,0.0075,,
0.2465,33,5.1,19.5,0.0075,,
0.2550,34,6.2,19.5,0.0075,,
0.2630,35,7.2,19.5,0.0075,,
0.2715,36,8.0,19.5,0.0075,,
0.2800,37,9.0,19.5,0.0085,,
0.2875,38,10.1,19.5,0.0075,,
0.2960,39,11.2,19.5,0.0075,,
0.3045,40,12.1,19.5,0.0075,,
0.3130,41,13.1,19.5,0.0075,,
0.3210,42,14.1,19.5,0.0075,,
0.3295,43,15.0,19.5,0.0075,,
0.3375,44,15.7,19.5,0.0080,,
0.3455,45,16.6,19.5,0.0075,,
0.3540,46,17.4,19.5,0.0075,,
0.3625,47,18.3,19.5,0.0075,,
0.3710,48,19.1,19.5,0.0075,,
0.3795,49,19.9,19.5,0.0085,,
0.3870,50,20.8,19.5,0.0070,,
0.3955,51,21.7,19.5,0.0075,,
0.4040,52,22.4,19.5,0.0075,,
0.4120,53,23.2,19.5,0.0075,,
0.4205,54,24.0,19.5,0.0075,,
0.4285,55,24.7,19.5,0.0080,,
0.4365,56,25.7,19.5,0.0075,,
0.4450,57,26.8,19.5,0.0075,,
0.4535,58,27.6,19.5,0.0075,,
0.4620,59,28.5,19.5,0.0075,,
0.4705,60,29.4,19.5,0.0075,,
0.4780,61,30.2,19.5,0.0075,,
0.4865,62,31.2,19.5,0.0075,,
0.4950,63,32.1,19.5,0.0075,,
0.5030,64,32.9,19.5,0.0075,,
0.5115,65,33.7,19.5,0.0075,,
0.5200,66,34.4,19.5,0.0075,,
0.5275,67,35.1,19.5,0.0075,,
0.5360,68,35.9,19.5,0.0075,,
0.5445,69,36.8,19.5,0.0075,,
0.5530,70,37.5,19.5,0.0075,,
0.5615,71,38.5,19.5,0.0075,,
0.5700,72,39.2,19.5,0.0075,,
0.5775,73,39.9,19.5,0.0075,,
0.5860,74,40.7,19.5,0.0075,,
0.5940,75,41.4,19.5,0.0075,,
0.6025,76,42.2,19.5,0.0075,,
0.6110,77,43.0,19.5,0.0075,,
0.6185,78,43.9,19.5,0.0075,,
0.6270,79,44.7,19.5,0.0075,,
0.6355,80,45.6,19.5,0.0075,,
0.6440,81,46.4,19.5,0.0075,,
0.6525,82,47.3,19.5,0.0075,,
0.6610,83,48.2,19.5,0.0075,,
0.6685,84,48.8,19.5,0.0075,,
0.6770,85,49.6,19.5,0.0075,,
0.6850,86,50.4,19.5,0.0075,,
0.6935,87,51.2,19.5,0.0075,,
0.7020,88,52.0,19.5,0.0075,,
0.7105,89,52.9,19.5,0.0075,,
0.7190,90,53.6,19.5,0.0085,,
0.7265,91,54.7,19.5,0.0070,,
0.7350,92,55.6,19.5,0.0075,,
0.7435,93,56.5,19.5,0.0075,,
0.7515,94,57.7,19.5,0.0075,,
0.7600,95,58.6,19.5,0.0075,,
0.7675,96,59.3,19.5,0.0075,,
0.7760,97,60.1,19.5,0.0075,,
0.7845,98,60.9,19.5,0.0075,,
0.7930,99,61.8,19.5,0.0075,,
0.8015,100,62.7,19.5,0.0075,,
0.8100,101,63.5,19.5,0.0075,,
0.8175,102,64.3,19.5,0.0075,,
0.8260,103,65.4,19.5,0.0075,,
0.8345,104,66.4,19.5,0.0075,,
0.8425,105,67.4,19.5,0.0075,,
0.8510,106,68.6,19.5,0.0075,,
0.8595,107,69.6,19.5,0.0075,,
0.8670,108,70.6,19.5,0.0075,,
0.8755,109,71.5,19.5,0.0075,,
0.8840,110,72.7,19.5,0.0075,,
0.8925,111,73.6,19.5,0.0075,,
0.9010,112,74.5,19.5,0.0075,,
0.9090,113,75.5,19.5,0.0075,,
0.9170,114,76.7,19.5,0.0080,,
0.9250,115,77.8,19.5,0.0075,,
0.9335,116,78.9,19.5,0.0075,,
0.9420,117,80.4,19.5,0.0075,,
0.9505,118,81.7,19.5,0.0075,,
0.9590,119,82.6,19.5,0.0085,,
0.9665,120,83.9,19.5,0.0075,,
0.9750,121,85.0,19.5,0.0075,,
0.9835,122,86.2,19.5,0.0075,,
0.9920,123,87.4,19.5,0.0075,,
1.0000,124,88.7,19.5,0.0075,,
1.0085,125,90.3,19.5,0.0075,,
1.0160,126,91.6,19.5,0.0075,,
1.0245,127,93.4,19.5,0.0075,,
1.0330,128,95.4,19.5,0.0075,,
1.0415,129,97.2,19.5,0.0075,,
1.0500,130,98.7,19.5,0.0075,,
1.0585,131,100.1,19.5,0.0085,,
1.0660,132,102.3,19.5,0.0070,,
1.0745,133,103.9,19.5,0.0075,,
1.0825,134,106.2,19.5,0.0075,,
1.0910,135,108.8,19.5,0.0075,,
1.0995,136,111.0,19.5,0.0075,,
1.1070,137,113.6,19.5,0.0075,,
1.1155,138,116.4,19.5,0.0075,,
1.1240,139,119.4,19.5,0.0075,,
1.1325,140,122.0,19.5,0.0075,,
1.1410,141,125.1,19.5,0.0075,,
1.1495,142,128.4,19.5,0.0075,,
1.1570,143,131.7,19.5,0.0075,,
1.1655,144,135.6,19.5,0.0075,,
1.1735,145,139.0,19.5,0.0075,,
1.1820,146,142.9,19.5,0.0075,,
1.1905,147,146.6,19.5,0.0075,,
1.1990,148,150.4,19.5,0.0075,,
1.2065,149,153.7,19.6,0.0075,,
1.2150,150,157.1,19.5,0.0075,,
1.2235,151,160.2,19.5,0.0075,,
1.2320,152,163.5,19.5,0.0075,,
1.2400,153,166.5,19.6,0.0075,,
1.2485,154,169.2,19.5,0.0075,,
1.2560,155,171.4,19.5,0.0075,,
1.2645,156,173.7,19.6,0.0075,,
1.2730,157,175.8,19.6,0.0075,,
1.2815,158,178.0,19.6,0.0075,,
1.2900,159,180.0,19.5,0.0075,,
1.2985,160,181.6,19.6,0.0075,,
1.3060,161,182.9,19.6,0.0075,,
1.3145,162,184.5,19.6,0.0075,,
1.3190,163,185.0,19.6,0.0065,,
1.3190,403,188.3,19.7,0.0000,,
1.3195,404,188.2,19.7,0.0005,,
1.3210,405,188.2,19.7,0.0020,,
1.3235,406,188.4,19.7,0.0030,,
1.3275,407,188.8,19.7,0.0045,,
1.3335,408,189.2,19.7,0.0065,,
1.3420,409,190.2,19.7,0.0095,,
1.3495,410,191.2,19.7,0.0095,,
1.3580,411,192.3,19.7,0.0105,,
1.3665,412,193.5,19.7,0.0105,,
1.3745,413,194.5,19.7,0.0090,,
1.3830,414,195.4,19.7,0.0095,,
1.3915,415,196.4,19.7,0.0095,,
1.3990,416,197.2,19.7,0.0095,,
1.4075,417,198.2,19.7,0.0105,,
1.4160,418,199.0,19.7,0.0105,,
1.4245,419,199.8,19.7,0.0095,,
1.4330,420,200.7,19.7,0.0095,,
1.4415,421,201.6,19.7,0.0095,,
1.4490,422,202.2,19.7,0.0095,,
1.4575,423,202.9,19.7,0.0105,,
1.4655,424,203.7,19.7,0.0100,,
1.4740,425,204.4,19.7,0.0095,,
1.4825,426,205.1,19.7,0.0095,,
1.4910,427,205.7,19.7,0.0095,,
1.4985,428,206.3,19.7,0.0095,,
1.5070,429,206.9,19.7,0.0105,,
1.5155,430,207.6,19.7,0.0095,,
1.5240,431,208.3,19.7,0.0095,,
1.5320,432,208.8,19.7,0.0090,,
1.5405,433,209.4,19.7,0.0095,,
1.5480,434,210.0,19.7,0.0095,,
1.5565,435,210.5,19.7,0.0105,,
1.5650,436,211.0,19.7,0.0105,,
1.5735,437,211.6,19.7,0.0095,,
1.5820,438,212.1,19.7,0.0095,,
1.5905,439,212.6,19.7,0.0095,,
1.5980,440,213.1,19.7,0.0095,,
1.6065,441,213.5,19.7,0.0105,,
1.6145,442,214.1,19.7,0.0090,,
1.6230,443,214.5,19.7,0.0095,,
1.6315,444,215.1,19.7,0.0095,,
1.6400,445,215.4,19.7,0.0095,,
1.6475,446,215.9,19.7,0.0095,,
1.6560,447,216.4,19.7,0.0105,,
1.6645,448,216.8,19.7,0.0095,,
1.6730,449,217.2,19.7,0.0095,,
1.6815,450,217.7,19.7,0.0095,,
1.6895,451,218.1,19.7,0.0090,,
1.6970,452,218.4,19.7,0.0095,,
1.7055,453,218.9,19.7,0.0105,,
1.7140,454,219.2,19.7,0.0095,,
1.7225,455,219.6,19.7,0.0095,,
1.7310,456,219.9,19.7,0.0095,,
1.7395,457,220.3,19.7,0.0105,,
1.7470,458,220.7,19.7,0.0095,,
1.7555,459,221.1,19.7,0.0105,,
1.7640,460,221.4,19.7,0.0095,,
1.7720,461,221.8,19.7,0.0090,,
1.7805,462,222.2,19.7,0.0095,,
1.7890,463,222.5,19.7,0.0095,,
1.7965,464,222.8,19.7,0.0095,,
1.8050,465,223.1,19.7,0.0105,,
1.8135,466,223.4,19.7,0.0095,,
1.8220,467,223.7,19.7,0.0095,,
1.8305,468,224.1,19.7,0.0095,,
1.8385,469,224.4,19.7,0.0100,,
1.8465,470,224.7,19.7,0.0100,,
1.8545,471,225.0,19.7,0.0100,,
1.8630,472,225.4,19.7,0.0095,,
1.8715,473,225.7,19.7,0.0095,,
1.8800,474,226.0,19.7,0.0095,,
1.8885,475,226.1,19.7,0.0105,,
1.8960,476,226.5,19.7,0.0095,,
1.9045,477,226.8,19.7,0.0105,,
1.9130,478,227.2,19.7,0.0095,,
1.9215,479,227.5,19.7,0.0095,,
1.9300,480,227.6,19.7,0.0095,,
1.9375,481,227.9,19.7,0.0095,,
1.9460,482,228.2,19.7,0.0105,,
1.9540,483,228.5,19.7,0.0100,,
1.9625,484,228.8,19.7,0.0095,,
1.9710,485,229.0,19.7,0.0095,,
1.9795,486,229.3,19.7,0.0095,,
1.9870,487,229.5,19.7,0.0095,,
1.9955,488,229.8,19.7,0.0105,,
2.0040,489,230.1,19.7,0.0095,,
2.0125,490,230.3,19.7,0.0095,,
2.0205,491,230.5,19.7,0.0090,,
2.0290,492,230.7,19.7,0.0105,,
2.0365,493,231.0,19.7,0.0095,,
2.0450,494,231.4,19.7,0.0105,,
2.0535,495,231.5,19.7,0.0095,,
2.0620,496,231.7,19.7,0.0095,,
2.0705,497,231.9,19.7,0.0095,,
2.0790,498,232.2,19.7,0.0105,,
2.0865,499,232.5,19.7,0.0095,,
2.0950,500,232.7,19.7,0.0105,,
2.1030,501,232.9,19.7,0.0090,,
2.1115,502,233.1,19.7,0.0095,,
2.1200,503,233.3,19.7,0.0095,,
2.1285,504,233.5,19.7,0.0105,,
2.1360,505,233.7,19.7,0.0095,,
2.1445,506,233.9,19.7,0.0105,,
2.1530,507,234.2,19.7,0.0095,,
2.1590,508,234.4,19.7,0.0065,,
2.1595,509,234.6,19.7,0.0005,,
2.1600,510,234.6,19.7,0.0005,,
2.1610,511,234.6,19.7,0.0010,,
2.1625,512,234.7,19.7,0.0020,,
2.1650,513,234.7,19.7,0.0030,,
2.1675,514,234.7,19.7,0.0030,,
2.1715,515,234.7,19.7,0.0045,,
2.1770,516,234.9,19.7,0.0060,,
2.1815,517,235.0,19.7,0.0065,,
